cnpj_basico;razao_social;endereco_completo;cep;ddd;tel;email;desc_porte;nomenclatura_natureza
39729099;RR MARTINS SERVICOS ADMINISTRATIVOS LTDA;AVENIDA DA SAUDADE, 313 - CENTRO;19010000;11;21111111;;ME - Micro Empresa;Sociedade Empresária Limitada
39742357;WAGNER JUSTINO ALVES CONSULTORIA E ASSESSORIA EM TECNOLOGIA DA INFORMACAO LTDA;RUA SAO SEBASTIAO, 58 - VILA MACHADINHO;19020640;41;96869828;MEUCNPJ@CONTABILIZEI.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
39746308;3 ALT S ENSINO PROFISSIONALIZANTE LTDA;AVENIDA WASHINGTON LUIZ, 1279 - CENTRO;19015150;18;96582438;PEDROALTINOEDITORATOKA@GMAIL.COM;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
39758421;AFTNPTA APOIO ADMINISTRATIVO LTDA;AVENIDA BRASIL, 3403 - VILA FORMOSA;19053340;75;82362511;MIL_JOF@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
39778879;RAUZE SOLUCOES IMOBILIARIAS LTDA;RUA RUI BARBOSA, 1367 - VILA SANTA HELENA;19015001;18;97024814;AMJTOUR2011@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
39799808;CENTER SHOP COMERCIO ONLINE LTDA;RUA RIO GRANDE DO SUL, 237 A - VILA MARCONDES;19030130;18;39288030;ARMANDODIMENSAO@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
39919537;LIMA PACHECO SERVICOS FINANCEIROS LTDA;RUA RUI BARBOSA, 299 - CENTRO;19010260;11;43323445;LIMA@UOL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
39991851;CAPUCI CONSULTORIA ADMINISTRATIVA LTDA;AVENIDA CORONEL JOSE SOARES MARCONDES, 170 - VILA MARISTELA;19020120;18;32228246;FERNANDO.BECEGATO@UOL.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
40021851;UROCOR SAUDE LTDA;RUA JOSE BONGIOVANI, 1420 - JARDIM ESPLANADA;19061450;18;39172075;LEGALIZACAO@DELLICAMPOS.COM.BR;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
40037902;RCO LOCACOES LTDA;RUA AURORA LISBOA, 295 - JARDIM MARACANA;19026420;18;97696654;RO_DIGOOO@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
40249700;MIAH CONFECCAO DE ROUPAS LTDA;AVENIDA ONZE DE MAIO, 979 - VILA FORMOSA;19050050;11;69138482;MILENAPIRONDI@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
40278823;LAR UTIL DECORACAO LTDA;AVENIDA COMENDADOR ALBERTO BONFIGLIOLI, 2899 - CONJUNTO HABITACIONAL ANA JACINTA;19064002;18;97042009;QUERUBA_LUCAS@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
40343383;LAPEMA APOIO ADMINISTRATIVO LTDA;RUA ZACARIAS MIGUEL, 669 - VILA MARINA;19040220;38;97375395;PEDROPAULOMED17@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
40349345;GIGLIOLA APOIO ADMINISTRATIVO LTDA;RUA AURORA LISBOA, 301 - JARDIM MARACANA;19026420;71;81545468;GIGLIOLASENA@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
37920159;HEALTHY NUTRITION CARE SUPLEMENTOS E NUTRACEUTICOS LTDA;RUA JOAO ZAMBERLAN, 294 - JARDIM TROPICAL;19063310;18;32032558;MARANATA1991@OUTLOOK.COM;ME - Micro Empresa;Sociedade Empresária Limitada
40613415;PEDRO SANTOS DESENVOLVIMENTO LTDA;AVENIDA PAULO MARCONDES, 885 - JARDIM ELDORADO;19025000;18;41014500;CONTATO@XCBG.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
40635889;LAHNAVIAGEM LTDA;RUA ADRIANO RAMALHO, 33 - VILA RAMOS DE FREITAS;19045610;18;96245403;LAHNAVIAGEM@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
40658421;GONCALVES BAPTISTA PREPARACAO DE DOCUMENTOS LTDA;RUA MARIA GUEVARA BRANCO, 467 - BRASIL NOVO;19034530;11;55551717;;ME - Micro Empresa;Sociedade Empresária Limitada
40669448;JOMAR ESTETICA AUTOMOTIVA LTDA;RUA CASEMIRO DIAS, 397 - VILA NOVA;19010280;18;32033950;J.LINCON@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
40729416;FR SERVICOS DE APOIO ADMINISTRATIVO LTDA;RUA INDIANA, 245 - VILA BOSCOLI;19014200;11;21111111;;ME - Micro Empresa;Sociedade Empresária Limitada
40792829;MCF SOUZA TELECOM LTDA.;RUA JOAO DA SILVA, 60 - PARQUE SAO MATHEUS;19025390;18;21041198;ESCLIDER@ESCLIDER.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
40895277;MAYCON HIDEITI DOS PASSOS SATO LTDA;RUA ALEXANDRE FERNANDES, 67 - JARDIM MONTE ALTO;19067050;18;96704356;MAYCON_PSS@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
41038841;D. S. ALMEIDA REPRESENTACAO COMERCIAL LTDA;RUA NAPOLEAO DOS SANTOS MACHADO, 254 - JARDIM DAS ROSAS;19060190;18;96535668;SUELI.FRANCELINO1970@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
41051090;RNBM APOIO ADMINISTRATIVO LTDA;RUA ANTONIO CARLOS RODRIGUES, 585 - PARQUE RESIDENCIAL ARAKI;19061134;71;88117043;CEINHAMACEDO@BOL.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
41052131;VANUSSA ROQUE MEDICINA DA SAUDE LTDA;AVENIDA WASHINGTON LUIZ, 1800 - JARDIM PAULISTA;19023450;18;32212233;CONTCENTER@STETNET.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
41100501;ROSENDE BUENO SERVICOS ADMINISTRATIVOS LTDA;RUA JOSE DIAS CINTRA, 110 - VILA OCIDENTAL;19015050;11;47697848;MARCIO.SINNEDSAUDE@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
41229759;RJS SERVICOS DE APOIO ADMINISTRATIVO LTDA;RUA DOUTOR GURGEL, 1001 - CENTRO;19015140;11;21111111;;ME - Micro Empresa;Sociedade Empresária Limitada
41236899;MARCFRANC PREPARACAO DE DOCUMENTOS LTDA;RUA MARIA GUEVARA BRANCO, 467 - BRASIL NOVO;19034530;11;55551717;;ME - Micro Empresa;Sociedade Empresária Limitada
41251196;CONQUISTA IMOVEIS PRESIDENTE PRUDENTE LTDA;RUA MANOEL RODRIGUES MAIA, 118 - PARQUE RESIDENCIAL MEDITERRANEO;19065060;18;96795083;ADRIANOCAMPOS@STETNET.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
41301592;ROSANE DA COSTA RIBEIRO SERVICOS MEDICOS LTDA;RUA GUANABARA, 209 - VILA GLORIA;19014180;18;39172075;RICARDODCOLLI@GMAIL.COM;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
41321513;ACADEMIA KONTRAINER LTDA.;RUA JOSINO GUERNER, 86 - VILA CLAUDIA GLORIA;19015660;18;81790700;LARY_SISI@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
41333234;COTINI & PEREIRA CLINICA MEDICA LTDA;RUA ADRIANO BONORA, 57 - JARDIM BONGIOVANI;19050750;18;97642122;CONTATO@PROCEDCONTABILIDADE.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
41354635;SILVEIRA MOTA TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL LTDA;RUA MARIA GUEVARA BRANCO, 467 - BRASIL NOVO;19034530;11;55551717;;ME - Micro Empresa;Sociedade Empresária Limitada
41357505;RLS SOUZA SERVICOS ADMINISTRATIVOS LTDA;RUA REVERENDO CORIOLANO, 860 - JARDIM AVIACAO;19020500;41;96869828;MEUCNPJ@CONTABILIZEI.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
41368776;SOLUCAO E INOVACAO LTDA;AVENIDA COMENDADOR ALBERTO BONFIGLIOLI, 2141A - JARDIM TROPICAL;19063390;18;98160852;SOLUCAO.INOVACAO.EFICIENCIA@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
41457838;F.F. DOS SANTOS PRUDENTE - TRANSPORTES LTDA;RUA MAURICIO GALVANIN, 210 - RESIDENCIAL GREEN VILLE;19068225;18;98167086;BUENOESCRITORIO33@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
41471702;HELENO PREPARACAO DE DOCUMENTOS LTDA;RUA MARIA GUEVARA BRANCO, 467 - BRASIL NOVO;19034530;11;55551717;;ME - Micro Empresa;Sociedade Empresária Limitada
41483152;ATRAM - REPRESENTACAO COMERCIAL LTDA;RUA DONA CLEMENTINA ZANATTA PERUCCI, 379 - JARDIM PRUDENTINO;19064630;18;32032801;CONTASCI@CONTASCI.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
28722652;FR TEAM ACADEMIA LTDA.;RUA RISICK BUCHALLA, 41 - JARDIM DOS PIONEIROS;19050320;18;32220304;LUCIANA@CONDUTA.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
41504331;ANDREA MORETTI ZAUPA LTDA.;RUA JOAO TEIXEIRA SIQUEIRA, 26 - JARDIM VALE DO SOL;19063490;18;21041198;ESCLIDER@ESCLIDER.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
41593905;COSTA FILHO APOIO ADMINISTRATIVO LTDA;AVENIDA CORONEL JOSE SOARES MARCONDES, 293 - BOSQUE;19010080;71;84259996;COSTAFILHOCARLOS@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
41605428;MFTR TREINAMENTO EM DESENVOLVIMENTO GERENCIAL LTDA;RUA MARIA GUEVARA BRANCO, 467 - BRASIL NOVO;19034530;11;55551717;;ME - Micro Empresa;Sociedade Empresária Limitada
41620903;BORTOLI - ADMINISTRADORA DE BENS LTDA;RUA SIQUEIRA CAMPOS, 1123 - VILA NOVA;19010062;18;96012563;AABORTOLI@UOL.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
41639836;L ROCHA CONSULTORIA LTDA;RUA JOAQUIM NABUCO, 623 - CENTRO;19010071;11;24310513;CONTATO@CONTABILCARLOSROCHA.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
41669048;WENN CELL LTDA;RUA QUINZE DE NOVEMBRO, 943 - VILA DUBUS;19015060;18;84428888;WEN.ASSISTENCIA@GAMIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
41669242;KNITTEL APOIO ADMINISTRATIVO LTDA;RUA TENENTE NICOLAU MAFFEI, 1015 - CENTRO;19015020;71;86484100;ALVAROMMENDES@YAHOO.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
41703335;S. DUARTE TRANSPORTES LTDA;AVENIDA PAULO MARCONDES, 649 - JARDIM SANTA CLARA;19025668;18;91077388;SDUARTETRANSPORTE@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
41841664;PRIME SYSTEM LTDA;RUA ARNALDO VILLA REAL, 491 - JARDIM BARCELONA;19025650;18;32215575;HENRIQUEPRIMESYSTEM@GMAIL.COM;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
24989031;AXIX COMERCIO, CONSTRUCOES E INSTALACOES LTDA;RUA ALVARES MACHADO, 351 - VILA EUCLIDES;19015450;44;88301108;ANDRENETO@AXIXENGENHARIA.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
41956735;COSTA & LEAL TREINAMENTO EM DESENVOLVIMENTO GERENCIAL LTDA;RUA RUI BARBOSA, 335 - CENTRO;19010260;11;50709712;GILPAULINO071276@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
33192837;MATIAS & COSTA SERVICOS DE FINANCAS E ADMINISTRACAO LTDA;RUA MARIA GUEVARA BRANCO, 467 - BRASIL NOVO;19034530;11;34935448;;ME - Micro Empresa;Sociedade Empresária Limitada
28834910;GLEICY FERNANDA ALVES RODRIGUES LTDA;RUA DOUTOR GURGEL, 60 - CENTRO;19010020;18;96658939;EAMARILDO@UOL.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
35692603;JUPITER PREPARACAO DE DOCUMENTOS LTDA;RUA MARIA GUEVARA BRANCO, 467 - BRASIL NOVO;19034530;11;55551717;;ME - Micro Empresa;Sociedade Empresária Limitada
36404039;K. A. G. DE FREITAS SERVICOS ADMINISTRATIVOS LTDA;RUA ALVINO GOMES TEIXEIRA, 435 - VILA FURQUIM;19030440;11;94755139;KATIA.GIMENEZ@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
38374027;VANTINI BARREIRO SERVICOS MEDICOS LTDA;RUA MANOEL ESPINHOZA, 315 - JARDIM BONGIOVANI;19050440;18;39172075;RICARDODCOLLI@GMAIL.COM;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
29161384;STAU TECNOLOGIA LTDA;RUA DOZE DE OUTUBRO, 504 - JARDIM AVIACAO;19020520;18;82076024;OASOUZA@LIVE.COM;ME - Micro Empresa;Sociedade Empresária Limitada
40008886;MARCOS EDUARDO DE SOUZA LTDA;RUA AMAPA, 298 - VILA GUAIRA;19014060;18;32215483;ESCRITORIOELIO@STETNET.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
40974004;JCI APOIO ADMINISTRATIVO LTDA;RUA ARISTHEU AFONSO DE OLIVEIRA, 485 - VILA ANGELICA;19033430;75;99837247;JACKEGUSBA@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
40989882;SEVEN COMERCIO E SERVICOS LTDA;AVENIDA DA SAUDADE, 910 - CIDADE UNIVERSITARIA;19050310;67;84464411;SEVENCOMERCIOESERVICO@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
41357970;RENATO HOLOVATUK APOIO ADMINISTRATIVO LTDA;RUA RIBEIRO DE BARROS, 1660 - JARDIM AVIACAO;19020430;11;21111111;;ME - Micro Empresa;Sociedade Empresária Limitada
31054842;MENDONCA & CAPELLASSO SERVICOS DE SAUDE S/S LTDA;RUA NAPOLEAO DOS SANTOS MACHADO, 244 - JARDIM DAS ROSAS;19060190;18;39172075;CARLAJOVANA@TERRA.COM.BR;EPP - Empresa de Pequeno Porte;Sociedade Simples Limitada
42022175;LUCAS VIANI LEAL CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA;RUA JOSE KEMPE, 50 - JARDIM JEQUITIBA;19067790;41;96869828;MEUCNPJ@CONTABILIZEI.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
42108879;M. A. CURSOS PREPARATORIOS LTDA;AVENIDA GENESIO PEREIRA NUNES, 159 - RESIDENCIAL QUINTA DAS FLORES;19053842;18;39172075;RICARDODCOLLI@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
42171542;CH CARRASCO SERVICOS MEDICOS LTDA;RUA TIRADENTES, 100 - JARDIM PAULISTA;19023550;18;39011244;ANA@ANACONTABILIDADE.COM;ME - Micro Empresa;Sociedade Empresária Limitada
42217267;SPS SAMPAIO APOIO ADMINISTRATIVO LTDA;RUA ABEL DE ARAUJO FREITAS, 665 - JARDIM SAO GABRIEL;19065600;71;91286605;SAMPAIO-RODRIGO@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
42552613;SALVADOR APOIO ADMINISTRATIVO RURAL LTDA;RUA SANTO DE LUCA, 87 - RESIDENCIAL PORTINARI;19026876;18;32214314;DATACON@IFTNET.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
42590130;ILANNA DE LUNA YAMASHITA & CIA LTDA;RUA JOAO GOETZ, 163 - VILA GUAIRA;19061460;18;81834591;FABIO@ASSESSORIACOLNAGO.COM;ME - Micro Empresa;Sociedade Empresária Limitada
37231304;ML MEDICINE AND LIFE LTDA;RUA BELLA, 1176 - VILA CLAUDIA GLORIA;19015261;11;94949598;MORELATO@MORELATOCONSULTORIA.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
42610524;MARCELO BANDEIRA TRANSPORTE LTDA;RUA CLAUDIONOR SANDOVAL, 398 - VILA ROSA;19023200;11;43840761;LEGALIZACAO1@TTLCONTROLADORIA.COM.BR;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
42680334;SOUZA CONSULTORIA LTDA;AVENIDA DA SAUDADE, 910 - CIDADE UNIVERSITARIA;19050310;18;97346600;JOAONETTO47@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
42712974;MACEDO ESTACIONAMENTOS LTDA;RUA JOAQUIM NABUCO, 427 - CENTRO;19010070;18;91014647;DOUGLASCONSULTEC@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
42733825;BOX FITHOUSE LTDA;AVENIDA LUIZ CEZARIO, 597 - JARDIM COLINA;19061145;18;32214314;DATACON@IFTNET.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
42751737;SOARES ESQUADRIAS DE ALUMINIO PRUDENTE LTDA;AVENIDA ANA JACINTA, 2626 - JARDIM VALE VERDE;19066030;18;97490920;LI.DIANE.SOARES@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
42768320;JACCOUD SERVICOS MEDICOS LTDA;RUA JOSE ALFREDO DA SILVA, 193 - VILA TAZITSU;19023210;18;32233812;VALTER.CAMPOS@TERRA.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
42769014;SCUT - SISTEMAS PARA PROVEDORES LTDA;AVENIDA PAULO RIBEIRO, 840 - RESIDENCIAL VISTA DO VALE;19063841;18;81165241;MAZUCHELLIEDMUR@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
42818505;DR ROTTA SERVICOS MEDICOS LTDA;RUA JOSINO GUERNER, 256 - VILA CLAUDIA GLORIA;19015660;18;39011244;ANA@ANACONTABILIDADE.COM;ME - Micro Empresa;Sociedade Empresária Limitada
42836991;MIDAS APOIO ADMINISTRATIVO LTDA;AVENIDA WASHINGTON LUIZ, 2491 - CENTRO;19015150;11;30033003;CAMILLABCERQUEIRA@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
42837998;LORENNA DA SILVA SANTOS CLINICA MEDICA LTDA;RUA JOSE BONGIOVANI, 1545 - JARDIM ESPLANADA;19061450;18;32225785;MAZOLLAJP@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
42845311;LM SAUDE SERVICOS MEDICOS LTDA;RUA ANTONIO CORREA, 06 - VILA CENTENARIO;19031250;44;30311015;CONTRATO@MEDB.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
42847496;MED CSA SERVICOS MEDICOS LTDA;RUA LEONARDO GULLI, 586 - JARDIM BELA VISTA;19027070;44;30311015;CONTRATO@MEDB.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
42863560;BINOTE COMERCIO DE RACOES LTDA;AVENIDA ANA JACINTA, 2653 - JARDIM VALE VERDE II;19066030;18;39161488;BINOTEPETSHOP@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
29168272;MFM INTERMEDIACOES DE NEGOCIOS LTDA;RUA WALTER FARIA MOTTA, 275 - VILA FORMOSA;19050040;18;33111665;RAZAOSERVICOSADM@GMAIL.COM;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
42958648;ELOHIM FV - ADMINISTRACAO DE BENS IMOVEIS PROPRIOS E PARTICIPACOES SOCIETARIAS LTDA;RUA COMENDADOR JOAO PERETTI, 213 - VILA SANTA HELENA;19015610;18;32215575;VOLPI@VOLPICONTABILIDADE.COM.BR;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
42983162;GR LOCACAO E TRANSPORTES LTDA;RUA DEODATO RAMOS, 60 - PARQUE SAO MATHEUS;19025330;18;32231628;VICTORM.NEPOMUCENO@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
42983417;ATACADAO PRUDENTE - MATERIAIS PARA CONSTRUCAO LTDA;AVENIDA MANOEL GOULART, 876 - CENTRO;19015240;18;32174222;ATACADAOPRUDENTE@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
43008083;AFBN SERVICOS ADMINISTRATIVOS LTDA;RUA ELZA FERNANDES CASTILHO, 457 - RESIDENCIAL PARQUE DOS GIRASSOIS;19062345;18;39085857;CONTABIL@BARALDOCONTABILIDADE.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
43041166;DALEFFI MULTI MED CLINICA MEDICA LTDA;RUA DONATO ARMELIN, 1097 - VILA LIBERDADE;19060250;18;39033401;BARBARA_DALEFFI@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
39524816;VERAS & NERONI BELEZA E ESTETICA LTDA;RUA PADRE JOAO GOETZ, 919 - VILA GUAIRA;19061460;18;32033950;RAZAOSERVICOSADM@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
43168431;JORGE CALIL TEXTIL LTDA;AVENIDA MANOEL GOULART, 121 - VILA NOVA;19010270;18;32219776;ASSESSORIA@STAREMPRESARIAL.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
43171500;ACADEMIA POWER GWM LTDA;AVENIDA WASHINGTON LUIZ, 138 - CENTRO;19010090;18;97326715;ROGERIOSALVATO@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
43238064;LIMA PANFLETAGEM LTDA;RUA ORLANDO ALVES TRABANCO, 270 - JARDIM MORADA DO SOL;19097510;18;96375168;PUBLICIDADEDIVULGACAOABELHA@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
40968480;ORIENTAL KIOSK COMERCIO VAREJISTA LTDA;AVENIDA MANOEL GOULART, 2400 - VILA SANTA HELENA;19060000;11;85537603;COMERCIAL@ORIENTALKIOSK.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
43344938;L.A. PLACAS MERCOSUL LTDA.;AVENIDA BRASIL, 2308 - JARDIM BELA DARIA;19013001;18;98064323;LA.PLACASMERCOSUL@OUTLOOK.COM;ME - Micro Empresa;Sociedade Empresária Limitada
42535441;PADARIA E CONVENIENCIA CAFE COADO LTDA;RUA ROBSON DIAS, 211 - VIDA NOVA PRESIDENTE PRUDENTE II;19044322;18;98246603;PADARIACAFECOADO@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
43433882;LOMBARDI & JARDIM APOIO ADMINISTRATIVO LTDA;RUA LUIZ PEDRINI, 336 - JARDIM SAO GABRIEL;19065650;11;91350773;BRUNO.AUGELLI@AUGELLI.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
43444459;BROKERS & CIA SOLUCOES IMOBILIARIAS LTDA;RUA JOSE ALFREDO DA SILVA, 373 - VILA TAZITSU;19023210;18;32219776;ASSESSORIA@STAREMPRESARIAL.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
43497154;HOUSE FIT PRUDENTE LTDA;RUA ALFREDO PIMENTEL, 312 - VILA YOLANDA;19013420;18;33111665;RAZAOSERVICOSADM@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
28053558;CM SAUDE ASSISTENCIA MEDICA LTDA;RUA DOZE DE OUTUBRO, 1436 - VILA DO ESTADIO;19015090;18;96210607;CAMILINHA_PF@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
43522236;ECO MARKET LTDA;AVENIDA DA SAUDADE, 1900 - CIDADE UNIVERSITARIA;19050310;18;81879541;ECO_STORE@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
43565176;LIPPMAN APOIO ADMINISTRATIVO LTDA;RUA RUI BARBOSA, 1830 - CENTRO;19010260;11;74824989;PRISCILA@LIPPMANPAGLIARES.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
43596898;JRB EMPREENDIMENTOS IMOBILIARIOS LTDA;RUA SAO BENTO, 269 - JARDIM PETROPOLIS;19060380;18;32212233;RTBARREIROS@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
43775017;LANOV INTERMEDIACAO E AGENCIAMENTO DE SERVICOS E NEGOCIOS EM GERAL LTDA;AVENIDA DA SAUDADE, 910 - CIDADE UNIVERSITARIA;19050310;11;21141001;CONTATO@LANOVINTERMEDIACAO.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
43793676;UNIK CONDOMINIOS - PROCESSAMENTOS DE DADOS S/S LTDA;RUA ANTONIO LOPES FILHO, 390 - JARDIM SANTA CLARA;19025589;18;81721232;RGEDOLIN@HOTMAIL.COM;ME - Micro Empresa;Sociedade Simples Limitada
28685887;LGL LONCHIATI LTDA;AVENIDA CORONEL JOSE SOARES MARCONDES, 2512 - JARDIM PAULISTANO;19013050;18;39083030;ESCRITORIO@FUKAI.COM.BR;EPP - Empresa de Pequeno Porte;Sociedade Empresária Limitada
41843330;INSTITUTO REABILITA FISIOTERAPIA E SAUDE LTDA;RUA JACOB BLUMER, 530 - RESIDENCIAL;19015160;18;97667152;REABILITAINSTITUTO@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
31482736;SCAVONE TREINAMENTOS LTDA;RUA EUGENIO FERNANDES, 65 - JARDIM BONGIOVANI;19050400;11;55218501;MARCO.ANTONIO.SCAVONE@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
30773757;C.A DE OLIVEIRA MONTEIRO LTDA;ALAMEDA ZEFERINO OCOLATTE, 339 - JARDIM JEQUITIBA;19067200;18;99782836;CVSEGELETRONICA@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
38412476;ELOY BARI APOIO ADMINISTRATIVO LTDA;RUA FANY MANCUSO GRIGOLI, 29 - VILA DELGER;19041393;11;30033003;NAOTEM@NAOTEM.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
40348513;AURELLI APOIO ADMINISTRATIVO LTDA;RUA DOUTOR GURGEL, 311 - CENTRO;19015140;11;43390563;DANIEL_AURELLI@HOTMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
33590405;ICONE - APOIO ADMINISTRATIVO E PROMOCOES LTDA;AVENIDA PAULO MARCONDES, 649 - JARDIM ELDORADO;19025000;18;97791777;RONALDOICONEPRODUCOES@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
40870892;LEBEDENCO AGRO - INSUMOS AGROPECUARIOS LTDA;RUA ADILIO ARTONI, 118 - JARDIM PETROPOLIS;19060340;18;32266933;ORGATECO@ORGATECO.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
36535312;ALIANCA GEOTECNOLOGIA LTDA;RUA PATRICIA GONCALVES TOLEDO, 170 - CONJUNTO HABITACIONAL MARIO AMATO;19064557;18;21041198;ESCLIDER@ESCLIDER.COM.BR;ME - Micro Empresa;Sociedade Empresária Limitada
27971899;FREITAS BARBERSHOP LTDA;RUA PASTOR JORGE, 23 - VILA LIBERDADE;19050270;18;32233074;DANIELFREITASBARBEIRO@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
28342015;METALURGICA ESCAIONI TORNO E SOLDA LTDA;RUA ANGELO CALABRETTA, 47 - VILA ARISTARCHO;19013320;18;39162655;METALURGICAESCAIONITORNOESOLDA@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
38205334;VALORES SERVICOS FINANCEIROS LTDA;RUA IZIDORO MARTTAO, 310 - PARQUE SAO MATHEUS;19025200;18;97668618;FERREIRAMOD@GMAIL.COM;ME - Micro Empresa;Sociedade Empresária Limitada
